SpireID, Dept, Number, Days, StartTime, EndTime, Associated, SectionNum, PrimaryClass, Instructor, CourseName, GenEd
"30878","Arabic","ARABIC  298","","1:00:00AM","1:00:00AM","","","true","","",""
"30886","Arabic","ARABIC  396","","1:00:00AM","1:00:00AM","","","true","","",""
"30875","Arabic","ARABIC  396H","","1:00:00AM","1:00:00AM","","","true","","",""
"30879","Arabic","ARABIC  398","","1:00:00AM","1:00:00AM","","","true","","",""
"30887","Arabic","ARABIC  496","","1:00:00AM","1:00:00AM","","","true","","",""
"30876","Arabic","ARABIC  496H","","1:00:00AM","1:00:00AM","","","true","","",""
"30880","Arabic","ARABIC  499P","","1:00:00AM","1:00:00AM","","","true","","",""
"30881","Arabic","ARABIC  499T","","1:00:00AM","1:00:00AM","","","true","","",""
"30882","Arabic","ARABIC  499Y","","1:00:00AM","1:00:00AM","","","true","","",""
"30883","Arabic","ARABIC  499Y","","1:00:00AM","1:00:00AM","","","true","","",""
"37111","Architecture and Design","ARCH-DES  296H","","1:00:00AM","1:00:00AM","","","true","","",""
"37112","Architecture and Design","ARCH-DES  300","","1:00:00AM","1:00:00AM","","","true","","",""
"37094","Architecture and Design","ARCH-DES  300","","9:30:00AM","2:00:00PM","","","true","","",""
"37096","Architecture and Design","ARCH-DES  370","","9:30:00AM","2:00:00PM","","","true","","",""
"37098","Architecture and Design","ARCH-DES  396A","","","","","","true","","",""
"37107","Architecture and Design","ARCH-DES  396H","","1:00:00AM","1:00:00AM","","","true","","",""
"37110","Architecture and Design","ARCH-DES  400","","1:00:00AM","1:00:00AM","","","true","","",""
"37095","Architecture and Design","ARCH-DES  400","","1:00:00PM","3:45:00PM","","","true","","",""
"37099","Architecture and Design","ARCH-DES  403","","1:00:00PM","3:45:00PM","","","true","","",""
"37100","Architecture and Design","ARCH-DES  403","","1:25:00PM","4:25:00PM","","","true","","",""
"37090","Architecture and Design","ARCH-DES  496A","","1:25:00PM","4:25:00PM","","","true","","",""
"37106","Architecture and Design","ARCH-DES  496H","","1:00:00AM","1:00:00AM","","","true","","",""
"37109","Architecture and Design","ARCH-DES  499P","","1:00:00AM","1:00:00AM","","","true","","",""
"37113","Architecture and Design","ARCH-DES  499T","","1:00:00AM","1:00:00AM","","","true","","",""
"37114","Architecture and Design","ARCH-DES  499Y","","1:00:00AM","1:00:00AM","","","true","","",""
"37115","Architecture and Design","ARCH-DES  500","","1:00:00AM","1:00:00AM","","","true","","",""
"37103","Architecture and Design","ARCH-DES  520","","1:00:00PM","4:00:00PM","","","true","","",""
"37087","Architecture and Design","ARCH-DES  540","","","","","","true","","",""
"37101","Architecture and Design","ARCH-DES  540","","8:00:00AM","9:15:00AM","","","true","","",""
"37116","Architecture and Design","ARCH-DES  550","","","","","","false","","",""
"37088","Architecture and Design","ARCH-DES  600","","9:30:00AM","0:45:00AM","","","true","","",""
"37104","Architecture and Design","ARCH-DES  602","","1:25:00PM","4:25:00PM","","","true","","",""
"37105","Architecture and Design","ARCH-DES  602","","1:25:00PM","4:25:00PM","","","true","","",""
"37120","Architecture and Design","ARCH-DES  620","","9:30:00AM","2:30:00PM","","","true","","",""
"37102","Architecture and Design","ARCH-DES  630","","","","","","true","","",""
"37089","Architecture and Design","ARCH-DES  653","","8:30:00AM","1:00:00AM","","","true","","",""
"37091","Architecture and Design","ARCH-DES  660","","9:05:00AM","1:00:00AM","","","true","","",""
"37117","Architecture and Design","ARCH-DES  696A","","8:00:00AM","9:15:00AM","","","true","","",""
"37108","Architecture and Design","ARCH-DES  698","","1:00:00AM","1:00:00AM","","","true","","",""
"37097","Architecture and Design","ARCH-DES  699","","1:00:00AM","1:00:00AM","","","true","","",""
"37092","Architecture and Design","ARCH-DES  700","","1:00:00PM","4:00:00PM","","","true","","",""
"37119","Architecture and Design","ARCH-DES  700","","1:00:00PM","4:30:00PM","","","true","","",""
"38210","Art","ART  104","","1:00:00AM","1:00:00AM","","","true","","",""
"30905","Art","ART  104","","7:00:00PM","9:45:00PM","","","true","","",""
"30906","Art","ART  104","","7:00:00PM","9:45:00PM","","","true","","",""
"30972","Art","ART  105","","1:00:00PM","3:45:00PM","","","true","","",""
"30907","Art","ART  105","","7:00:00PM","9:45:00PM","","","true","","",""
"30908","Art","ART  105","","7:00:00PM","9:45:00PM","","","true","","",""
"30888","Art","ART  110","","9:05:00AM","1:50:00AM","","","true","","",""
"30909","Art","ART  110","","1:25:00PM","4:10:00PM","","","true","","",""
"31003","Art","ART  110","","1:25:00PM","4:10:00PM","","","true","","",""
"31004","Art","ART  120","","1:25:00PM","4:10:00PM","","","true","","",""
"39561","Art","ART  131","","4:00:00PM","6:45:00PM","","","true","","",""
"30910","Art","ART  131","","1:25:00PM","4:25:00PM","","","true","","",""
"31005","Art","ART  131","","1:25:00PM","4:25:00PM","","","true","","",""
"31006","Art","ART  196H","","1:25:00PM","4:25:00PM","","","true","","",""
"30992","Art","ART  201","","1:00:00AM","1:00:00AM","","","true","","",""
"30911","Art","ART  202","","1:00:00PM","3:45:00PM","","","true","","",""
"30912","Art","ART  220","","9:05:00AM","1:50:00AM","","","true","","",""
"30913","Art","ART  221","","9:30:00AM","2:15:00PM","","","true","","",""
"30914","Art","ART  223","","1:25:00PM","4:10:00PM","","","true","","",""
"30973","Art","ART  230","","1:00:00PM","3:45:00PM","","","true","","",""
"30915","Art","ART  240","","9:30:00AM","2:15:00PM","","","true","","",""
"30916","Art","ART  244","","9:05:00AM","1:50:00AM","","","true","","",""
"30917","Art","ART  260","","1:00:00PM","3:45:00PM","","","true","","",""
"39517","Art","ART  261","","4:00:00PM","6:45:00PM","","","true","","",""
"30919","Art","ART  271","","9:30:00AM","2:15:00PM","","","true","","",""
"31031","Art","ART  274","","9:05:00AM","1:50:00AM","","","true","","",""
"30995","Art","ART  275","","9:30:00AM","2:15:00PM","","","true","","",""
"31000","Art","ART  280","","4:40:00PM","7:25:00PM","","","true","","",""
"30920","Art","ART  281","","4:40:00PM","7:25:00PM","","","true","","",""
"30921","Art","ART  296H","","1:25:00PM","4:10:00PM","","","true","","",""
"30991","Art","ART  297B","","1:00:00AM","1:00:00AM","","","true","","",""
"39562","Art","ART  298","","1:00:00PM","3:45:00PM","","","true","","",""
"30922","Art","ART  310","","","","","","false","","",""
"30923","Art","ART  320","","1:00:00PM","2:15:00PM","","","true","","",""
"31014","Art","ART  330","","9:05:00AM","1:50:00AM","","","true","","",""
"31009","Art","ART  333","","1:25:00PM","4:10:00PM","","","true","","",""
"30889","Art","ART  342","","9:05:00AM","1:50:00AM","","","true","","",""
"30997","Art","ART  345","","1:00:00PM","3:45:00PM","","","true","","",""
"31029","Art","ART  360","","9:30:00AM","2:15:00PM","","","true","","",""
"39518","Art","ART  361","","1:00:00PM","3:45:00PM","","","true","","",""
"39520","Art","ART  370","","9:05:00AM","1:50:00AM","","","true","","",""
"30989","Art","ART  370","","","","","","true","","",""
"30902","Art","ART  374","","4:40:00PM","5:55:00PM","","","true","","",""
"31020","Art","ART  374","","6:10:00PM","7:00:00PM","","","false","","",""
"31026","Art","ART  375","","","","","","false","","",""
"39522","Art","ART  396","","9:05:00AM","1:50:00AM","","","true","","",""
"30924","Art","ART  396A","","1:00:00AM","1:00:00AM","","","true","","",""
"30974","Art","ART  396B","","1:00:00AM","1:00:00AM","","","true","","",""
"30975","Art","ART  396C","","1:00:00AM","1:00:00AM","","","true","","",""
"30925","Art","ART  396D","","1:00:00AM","1:00:00AM","","","true","","",""
"30976","Art","ART  396F","","1:00:00AM","1:00:00AM","","","true","","",""
"30926","Art","ART  396H","","1:00:00AM","1:00:00AM","","","true","","",""
"30993","Art","ART  396J","","1:00:00AM","1:00:00AM","","","true","","",""
"30977","Art","ART  396M","","1:00:00AM","1:00:00AM","","","true","","",""
"30978","Art","ART  396U","","1:00:00AM","1:00:00AM","","","true","","",""
"31008","Art","ART  398","","1:00:00AM","1:00:00AM","","","true","","",""
"30927","Art","ART  401","","1:00:00AM","1:00:00AM","","","true","","",""
"30928","Art","ART  402","","1:25:00PM","4:10:00PM","","","true","","",""
"30929","Art","ART  404","","1:25:00PM","4:10:00PM","","","true","","",""
"30930","Art","ART  406","","1:25:00PM","4:10:00PM","","","true","","",""
"31010","Art","ART  420","","1:25:00PM","4:10:00PM","","","true","","",""
"30931","Art","ART  460","","9:05:00AM","1:50:00AM","","","true","","",""
"30899","Art","ART  461","","1:25:00PM","4:10:00PM","","","true","","",""
"30898","Art","ART  471","","1:25:00PM","4:10:00PM","","","true","","",""
"30894","Art","ART  480","","","","","","false","","",""
"30904","Art","ART  481","","1:00:00AM","1:00:00AM","","","true","","",""
"31032","Art","ART  491A","","1:00:00AM","1:00:00AM","","","true","","",""
"30979","Art","ART  491B","","","","","","true","","",""
"30932","Art","ART  496","","","","","","true","","",""
"30933","Art","ART  496A","","1:00:00AM","1:00:00AM","","","true","","",""
"30934","Art","ART  496B","","1:00:00AM","1:00:00AM","","","true","","",""
"30935","Art","ART  496C","","1:00:00AM","1:00:00AM","","","true","","",""
"30936","Art","ART  496D","","1:00:00AM","1:00:00AM","","","true","","",""
"30937","Art","ART  496F","","1:00:00AM","1:00:00AM","","","true","","",""
"30938","Art","ART  496H","","1:00:00AM","1:00:00AM","","","true","","",""
"30994","Art","ART  496I","","1:00:00AM","1:00:00AM","","","true","","",""
"31012","Art","ART  496J","","","","","","false","","",""
"30939","Art","ART  496M","","1:00:00AM","1:00:00AM","","","true","","",""
"30940","Art","ART  497R","","1:00:00AM","1:00:00AM","","","true","","",""
"30892","Art","ART  498Y","","9:05:00AM","2:05:00PM","","","true","","",""
"30941","Art","ART  499P","","1:00:00AM","1:00:00AM","","","true","","",""
"30942","Art","ART  499T","","1:00:00AM","1:00:00AM","","","true","","",""
"30943","Art","ART  499Y","","1:00:00AM","1:00:00AM","","","true","","",""
"30944","Art","ART  501","","1:00:00AM","1:00:00AM","","","true","","",""
"30945","Art","ART  502","","1:00:00PM","3:45:00PM","","","true","","",""
"31027","Art","ART  510","","","","","","false","","",""
"30946","Art","ART  515","","1:00:00PM","2:15:00PM","","","true","","",""
"30947","Art","ART  516","","4:00:00PM","6:30:00PM","","","true","","",""
"30948","Art","ART  521","","4:00:00PM","6:30:00PM","","","true","","",""
"31022","Art","ART  522","","1:25:00PM","4:10:00PM","","","true","","",""
"31023","Art","ART  523","","9:05:00AM","1:50:00AM","","","true","","",""
"31025","Art","ART  542","","","","","","false","","",""
"30998","Art","ART  561","","1:00:00PM","3:45:00PM","","","true","","",""
"31015","Art","ART  574","","9:05:00AM","1:50:00AM","","","true","","",""
"30996","Art","ART  575","","9:30:00AM","2:15:00PM","","","true","","",""
"31007","Art","ART  580","","4:40:00PM","7:25:00PM","","","true","","",""
"31002","Art","ART  581","","4:40:00PM","7:25:00PM","","","true","","",""
"31016","Art","ART  597B","","1:25:00PM","4:10:00PM","","","true","","",""
"39563","Art","ART  601","","1:00:00PM","3:45:00PM","","","true","","",""
"31028","Art","ART  630","","4:40:00PM","7:25:00PM","","","true","","",""
"31011","Art","ART  633","","1:25:00PM","4:10:00PM","","","true","","",""
"30890","Art","ART  642","","9:05:00AM","1:50:00AM","","","true","","",""
"30999","Art","ART  645","","1:00:00PM","3:45:00PM","","","true","","",""
"31030","Art","ART  675","","9:30:00AM","2:15:00PM","","","true","","",""
"39727","Art","ART  691A","","9:05:00AM","1:05:00AM","","","true","","",""
"30980","Art","ART  691B","","","","","","true","","",""
"30949","Art","ART  696","","","","","","true","","",""
"30950","Art","ART  696A","","1:00:00AM","1:00:00AM","","","true","","",""
"30951","Art","ART  696B","","1:00:00AM","1:00:00AM","","","true","","",""
"30952","Art","ART  696C","","1:00:00AM","1:00:00AM","","","true","","",""
"30953","Art","ART  696D","","1:00:00AM","1:00:00AM","","","true","","",""
"30954","Art","ART  696F","","1:00:00AM","1:00:00AM","","","true","","",""
"30981","Art","ART  696J","","1:00:00AM","1:00:00AM","","","true","","",""
"30955","Art","ART  696M","","1:00:00AM","1:00:00AM","","","true","","",""
"30982","Art","ART  696Q","","1:00:00AM","1:00:00AM","","","true","","",""
"31021","Art","ART  697R","","1:00:00AM","1:00:00AM","","","true","","",""
"30893","Art","ART  697WS","","9:05:00AM","2:55:00PM","","","true","","",""
"31019","Art","ART  792L","","1:00:00AM","1:00:00AM","","","true","","",""
"30900","Art","ART  792N","","4:00:00PM","6:30:00PM","","","true","","",""
"30891","Art","ART  795","","1:00:00AM","1:00:00AM","","","true","","",""
"30901","Art","ART  796","","4:00:00PM","6:45:00PM","","","true","","",""
"30960","Art","ART  796A","","1:00:00AM","1:00:00AM","","","true","","",""
"30961","Art","ART  796B","","1:00:00AM","1:00:00AM","","","true","","",""
"30962","Art","ART  796C","","1:00:00AM","1:00:00AM","","","true","","",""
"30963","Art","ART  796D","","1:00:00AM","1:00:00AM","","","true","","",""
"30964","Art","ART  796F","","1:00:00AM","1:00:00AM","","","true","","",""
"30965","Art","ART  796J","","1:00:00AM","1:00:00AM","","","true","","",""
"30966","Art","ART  796P","","1:00:00AM","1:00:00AM","","","true","","",""
"30987","Art","ART  799","","1:00:00AM","1:00:00AM","","","true","","",""
"30967","Art","ART  799A","","1:00:00AM","1:00:00AM","","","true","","",""
"30968","Art","ART  799B","","1:00:00AM","1:00:00AM","","","true","","",""
"30969","Art","ART  799C","","1:00:00AM","1:00:00AM","","","true","","",""
"30970","Art","ART  799D","","1:00:00AM","1:00:00AM","","","true","","",""
"30971","Art","ART  799P","","1:00:00AM","1:00:00AM","","","true","","",""
"30988","Art","ART  799P","","1:00:00AM","1:00:00AM","","","true","","",""
"31050","Art History","ART-HIST  100","","","","","","true","","",""
"31051","Art History","ART-HIST  100","","2:30:00PM","3:20:00PM","","","false","","",""
"31052","Art History","ART-HIST  100","","2:30:00PM","3:20:00PM","","","false","","",""
"31053","Art History","ART-HIST  100","","4:00:00PM","4:50:00PM","","","false","","",""
"31054","Art History","ART-HIST  100","","4:00:00PM","4:50:00PM","","","false","","",""
"31055","Art History","ART-HIST  100","","9:05:00AM","9:55:00AM","","","false","","",""
"31056","Art History","ART-HIST  100","","9:05:00AM","9:55:00AM","","","false","","",""
"31057","Art History","ART-HIST  100","","","","","","false","","",""
"31071","Art History","ART-HIST  100","","","","","","false","","",""
"31078","Art History","ART-HIST  100","","","","","","false","","",""
"31079","Art History","ART-HIST  100H","","","","","","false","","",""
"31044","Art History","ART-HIST  100H","","","","","","true","","",""
"31045","Art History","ART-HIST  115","","","","","","false","","",""
"38025","Art History","ART-HIST  196","","","","","","true","","",""
"31058","Art History","ART-HIST  196H","","1:00:00AM","1:00:00AM","","","true","","",""
"31072","Art History","ART-HIST  296","","1:00:00AM","1:00:00AM","","","true","","",""
"31059","Art History","ART-HIST  296H","","1:00:00AM","1:00:00AM","","","true","","",""
"31073","Art History","ART-HIST  297","","1:00:00AM","1:00:00AM","","","true","","",""
"31060","Art History","ART-HIST  305","","1:00:00AM","1:00:00AM","","","true","","",""
"38026","Art History","ART-HIST  323","","","","","","true","","",""
"39676","Art History","ART-HIST  329","","","","","","true","","",""
"38037","Art History","ART-HIST  370","","","","","","true","","",""
"31037","Art History","ART-HIST  381","","1:00:00PM","2:15:00PM","","","true","","",""
"38039","Art History","ART-HIST  382","","2:30:00PM","3:45:00PM","","","true","","",""
"38042","Art History","ART-HIST  384","","1:25:00PM","2:15:00PM","","","true","","",""
"38054","Art History","ART-HIST  396","","","","","","true","","",""
"31033","Art History","ART-HIST  396H","","1:00:00AM","1:00:00AM","","","true","","",""
"31074","Art History","ART-HIST  398","","1:00:00AM","1:00:00AM","","","true","","",""
"31062","Art History","ART-HIST  496","","1:00:00AM","1:00:00AM","","","true","","",""
"31063","Art History","ART-HIST  496H","","1:00:00AM","1:00:00AM","","","true","","",""
"31075","Art History","ART-HIST  498Y","","1:00:00AM","1:00:00AM","","","true","","",""
"31065","Art History","ART-HIST  499P","","1:00:00AM","1:00:00AM","","","true","","",""
"31066","Art History","ART-HIST  499T","","1:00:00AM","1:00:00AM","","","true","","",""
"31067","Art History","ART-HIST  499Y","","1:00:00AM","1:00:00AM","","","true","","",""
"31068","Art History","ART-HIST  605","","1:00:00AM","1:00:00AM","","","true","","",""
"38057","Art History","ART-HIST  623","","","","","","true","","",""
"39679","Art History","ART-HIST  624","","9:30:00AM","0:45:00AM","","","true","","",""
"31077","Art History","ART-HIST  629","","9:05:00AM","9:55:00AM","","","true","","",""
